id,category,expected_calculator,primary_field,tolerance,expected,predicted,correct,parse_failed,n_tool_calls,n_model_calls,prompt_tokens,completion_tokens,total_tokens,elapsed_seconds,stop_reason,adapter_error,n_verifier_fires,n_fixes_applied,violations_history,extracted_facts,citation_reports,voting_reports,extractor_prompt_tokens,extractor_completion_tokens,extractor_elapsed_s,qwen3_prompt_tokens,qwen3_completion_tokens,qwen3_elapsed_s,primary_prompt_tokens,primary_completion_tokens,primary_elapsed_s,verifier_prompt_tokens,verifier_completion_tokens,verifier_elapsed_s,raw_output
bmi_004,bmi_calculators,bmi_calculator_for_teens,category,0.01,2.0,3.0,False,False,5,6,37675,5500,43175,422.1684761047363,stop,,0,5,[],"{""age"": 15, ""height"": 1.55, ""mass"": 58.0, ""sex"": ""female""}",[],[],665,47,2.275486469268799,37010,5453,422.16511511802673,0,0,0.0,0,0,0.0,"{""category"": 3, ""bmi"": 24.14, ""bmi_prime"": 0.966, ""percentile"": 7, ""category_text"": ""overweight"", ""percentile_text"": ""85th—90th""}"
bmi_005,bmi_calculators,bmi_weight_loss_calculator,weight_diff,0.1,30.64,30.64,True,False,4,5,27193,3939,31132,273.8723659515381,stop,,0,4,[],"{""bmi"": 33.0, ""bmi_prime"": 1.32, ""tar_bmi"": 22.0, ""tar_bmi_prime"": 0.88, ""tar_mass"": 61.36, ""weight_diff"": 30.64, ""bmi_category"": ""Obese"", ""weight_recommendation"": ""Weight loss recommended"", ""percentile"": 97}",[],[],705,120,2.572181463241577,26488,3819,273.8701183795929,0,0,0.0,0,0,0.0,"{
  ""weight_diff"": 30.64,
  ""bmi"": 33.0,
  ""bmi_prime"": 1.32,
  ""tar_bmi"": 22.0,
  ""tar_bmi_prime"": 0.9,
  ""tar_mass"": 61.36,
  ""weight_gain"": -30.64,
  ""percentile"": 0,
  ""tar_percentile"": 0,
  ""diff1"": -40.41,
  ""diff2"": 22.28,
  ""bmi_category"": ""obese"",
  ""weight_recommendation"": ""You need to reduce your weight to reach your target BMI.""
}"
bmi_006,bmi_calculators,geriatric_bmi_calculator,calculated_bmi,0.1,20.58,20.58,True,False,4,5,23375,3064,26439,198.6995620727539,stop,,0,4,[],"{""calculated_bmi"": 20.58, ""calculated_weight"": 54, ""calculated_height"": 1.62, ""weight_status"": ""Normal weight"", ""status_message"": ""BMI is within the normal range (18.5\u201324.9 kg/m\u00b2)."", ""age_appropriate"": true}",[],[],556,95,2.2840960025787354,22819,2969,198.69909715652466,0,0,0.0,0,0,0.0,"{
  ""calculated_bmi"": 20.58,
  ""calculated_weight"": 54.0,
  ""calculated_height"": 1.62,
  ""weight_status"": ""Underweight"",
  ""status_message"": ""According to your BMI, you might be underweight."",
  ""age_appropriate"": true
}"
body_measurements_001,body_measurements_calculators,bsa_calculator_body_surface_area,bsa,0.01,1.7923,1.7923,True,False,4,5,29793,5271,35064,327.7726228237152,stop,,0,4,[],"{""bsa"": 1.7946, ""bsa_mosteller"": 1.8166, ""bsa_haycock"": 1.8323, ""bsa_gehan_and_george"": 1.8342, ""bsa_fujimoto"": 1.7551}",[],[],565,909,12.207047700881958,29228,4362,327.7700445652008,0,0,0.0,0,0,0.0,"{
  ""bsa"": 1.7923,
  ""bsa_mosteller"": 1.8166,
  ""bsa_haycock"": 1.8317,
  ""bsa_gehan_and_george"": 1.8347,
  ""bsa_fujimoto"": 1.7515
}"
body_measurements_002,body_measurements_calculators,adjusted_body_weight_calculator,adjusted_weight,0.01,65.6488,65.6488,True,False,4,5,23137,3032,26169,200.62464547157288,stop,,0,4,[],"{""adjusted_weight"": 63.7, ""ideal_weight"": 56.2}",[],[],510,34,1.4090447425842285,22627,2998,200.6200110912323,0,0,0.0,0,0,0.0,"{""adjusted_weight"": 65.6488, ""ideal_weight"": 52.748}"
body_measurements_003,body_measurements_calculators,absi_calculator,absi,0.01,0.0798,0.0798,True,False,4,5,25387,3593,28980,235.57822561264038,stop,,0,4,[],"{""absi"": 0.07984, ""bmi"": 27.966, ""absi_mean"": 0.07848, ""absi_sd"": 0.0047, ""absi_z"": 0.289, ""risk_category"": ""Average""}",[],[],641,591,9.90150237083435,24746,3002,235.57499384880066,0,0,0.0,0,0,0.0,"{
  ""absi"": 0.0798,
  ""bmi"": 27.97,
  ""absi_mean"": 0.0817,
  ""absi_sd"": 0.0037,
  ""absi_z"": -0.5066,
  ""risk_category"": ""low""
}"
body_measurements_004,body_measurements_calculators,ffmi_calculator_fatfree_mass_index,ffmi,0.1,21.2,21.2,True,False,4,5,27341,3775,31116,265.04445123672485,stop,,0,4,[],"{""ffmi"": 20.9, ""normalized_ffmi"": 21.0, ""fat_free_mass"": 61.2, ""body_fat_result"": 10.8, ""classification"": ""Excellent""}",[],[],591,72,1.8249566555023193,26750,3703,265.0434081554413,0,0,0.0,0,0,0.0,"{""ffmi"": 21.2, ""normalized_ffmi"": 21.8, ""fat_free_mass"": 61.2, ""body_fat_result"": 10.8, ""classification"": ""above average""}"
body_measurements_005,body_measurements_calculators,skinfold_body_fat_calculator,body_fat_percentage,0.1,18.79,18.79,True,False,4,7,34657,4401,39058,328.69947600364685,stop,,3,6,"[{""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""skinfold_body_fat_calculator"", ""input_data"": {""gender"": 1, ""age"": 2, ""bicep"": 7.5, ""tricep"": 12.0, ""subscapular"": 13.2, ""suprailiac"": 15.6}}, ""violations"": [{""field"": ""gender"", ""planned"": 1, ""expected"": ""male"", ""note"": ""value type differs from the case (str vs int)""}]}, {""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""skinfold_body_fat_calculator"", ""input_data"": {""gender"": 1, ""age"": 2, ""bicep"": 7.5, ""subscapular"": 13.2, ""suprailiac"": 15.6, ""tricep"": 12.0}}, ""violations"": [{""field"": ""gender"", ""planned"": 1, ""expected"": ""male"", ""note"": ""value type differs from the case (str vs int)""}]}, {""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""skinfold_body_fat_calculator"", ""input_data"": {""gender"": 1, ""age"": 2, ""bicep"": 7.5, ""subscapular"": 13.2, ""suprailiac"": 15.6, ""tricep"": 12.0}}, ""violations"": [{""field"": ""gender"", ""planned"": 1, ""expected"": ""male"", ""note"": ""value type differs from the case (str vs int)""}]}]","{""gender"": ""male"", ""bicep"": 7.5, ""tricep"": 12.0, ""subscapular"": 13.2, ""suprailiac"": 15.6}",[],[],1839,807,17.27391815185547,32818,3594,328.6947844028473,0,0,0.0,0,0,0.0,"{""body_fat_percentage"": 18.79, ""body_density"": 1.0559}"
body_measurements_006,body_measurements_calculators,lean_body_mass_calculator,lean_body_mass,0.01,60.098,60.098,True,False,4,5,29511,4966,34477,325.65745067596436,stop,,0,4,[],"{""lean_body_mass"": 60.1}",[],[],573,24,2.406360626220703,28938,4942,325.654776096344,0,0,0.0,0,0,0.0,"{""lean_body_mass"": 60.098}"
body_measurements_007,body_measurements_calculators,waist_to_hip_ratio_calculator,ratio,0.1,0.86,0.86,True,False,4,5,23498,2715,26213,186.4396595954895,stop,,1,4,"[{""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""waist_to_hip_ratio_calculator"", ""input_data"": {""waist"": 86, ""hip"": 100}}, ""violations"": [{""field"": ""waist"", ""planned"": 86, ""expected"": 0.86, ""note"": ""case states 0.86, planned call passes 86""}]}]","{""ratio"": 0.86, ""waist"": 0.86, ""hip"": 100}",[],[],491,26,1.5871717929840088,23007,2689,186.43817782402039,0,0,0.0,0,0,0.0,"{""ratio"": 0.86, ""waist"": 86.0, ""hip"": 100.0}"
body_measurements_008,body_measurements_calculators,body_fat_calculator,bodyFatPerc_adult,0.01,37.47336067027908,37.5,False,False,4,5,27107,4597,31704,294.4643051624298,stop,,0,4,[],"{""bodyFatPerc_adult"": 64.28, ""Body_Fat_WeightAdult"": 43.71, ""BMI_adult"": 25.91, ""leanBodyMassAdult"": 24.29, ""minus5"": 59.28, ""plus5"": 69.28}",[],[],812,564,12.725897550582886,26295,4033,294.4633960723877,0,0,0.0,0,0,0.0,"{""bodyFatPerc_adult"": 37.5}"
cardiovascular_system_001,cardiovascular_system_calculators,cha2ds2vasc_calculator,result,0.01,6.0,6.0,True,False,4,5,31417,4807,36224,311.4864399433136,stop,,1,4,"[{""tool"": ""medical_calculator_output"", ""arguments"": {""calculator_name"": ""cha2ds2vasc_calculator"", ""input_data"": {""chf"": ""yes"", ""hypertension"": ""yes"", ""age"": ""between_65_74"", ""diabetes"": ""yes"", ""sex"": ""yes"", ""stroke"": ""no"", ""vascular"": ""yes""}}, ""violations"": [{""field"": ""age"", ""planned"": ""between_65_74"", ""expected"": 68, ""note"": ""value type differs from the case (int vs str)""}, {""field"": ""sex"", ""planned"": ""yes"", ""expected"": ""female"", ""note"": ""case states 'female', planned call passes 'yes'""}]}]","{""age"": 68, ""chf"": ""yes"", ""diabetes"": ""yes"", ""hypertension"": ""Yes"", ""sex"": ""female"", ""stroke"": ""no"", ""vascular"": ""yes""}",[],[],714,66,1.8629682064056396,30703,4741,311.48538041114807,0,0,0.0,0,0,0.0,"{
  ""result"": 6,
  ""risk_category"": ""high risk"",
  ""stroke_risk_percent"": 9.7,
  ""stroke_tia_risk_percent"": 13.6,
  ""recommendation"": ""You should use anticoagulation therapy""
}"
cardiovascular_system_002,cardiovascular_system_calculators,hasbled_calculator,result,0.01,6.0,6.0,True,False,5,6,42531,5159,47690,399.31347274780273,stop,,0,5,[],"{""result"": 6, ""risk_group"": ""High"", ""recommendation"": ""High risk of major bleeding. Use caution with anticoagulation. Address modifiable risk factors: control hypertension, review concomitant antiplatelet therapy, monitor renal function. Regular clinical review recommended.""}",[],[],869,76,2.758458137512207,41662,5083,399.3117151260376,0,0,0.0,0,0,0.0,"{""result"": 6, ""risk_group"": ""very high risk group"", ""bleeding_risk_percent"": ""higher than 10%"", ""events_per_100_patient_years"": ""N/A"", ""recommendation"": ""You should consider alternatives to anticoagulation.""}"
cardiovascular_system_003,cardiovascular_system_calculators,grace_calculator,probabilityInHospital,0.1,14.0,14.0,True,False,5,6,35226,4336,39562,297.78227162361145,stop,,0,5,[],"{""grace"": 255, ""probabilityInHospital"": 52}",[],[],747,625,10.408629655838013,34479,3711,297.78142857551575,0,0,0.0,0,0,0.0,"{
  ""probabilityInHospital"": 14.0,
  ""grace"": 191.0,
  ""grace6months"": 151.1,
  ""probability6Months"": 22.0
}"
cardiovascular_system_004,cardiovascular_system_calculators,cvd_risk_calculator_cardiovascular_disease_10year_risk,cvd_risk_percent,0.1,0.3,0.3,True,False,4,5,23798,3058,26856,182.02528381347656,stop,,0,4,[],"{""age"": 56, ""sex_VS"": ""male"", ""systolic_blood_pressure"": 150, ""total_cholesterol"": 240, ""hdl_cholesterol"": 39, ""hypertension_VS"": ""yes"", ""smoker_VS"": ""yes"", ""diabetes_VS"": ""yes""}",[],[],731,79,1.908179759979248,23067,2979,182.0236794948578,0,0,0.0,0,0,0.0,"{""cvd_risk_percent"": 0.3, ""cvd_risk_points"": 25}"
cardiovascular_system_005,cardiovascular_system_calculators,map_calculator_mean_arterial_pressure,map_value,1.0,110.0,110.0,True,False,4,5,27926,3787,31713,261.1344139575958,stop,,0,4,[],"{""map_value"": 110, ""pulse_pressure"": 60, ""show_pulse_pressure"": true, ""bp_category"": ""Stage 1\u20132 Hypertension (150/90 mmHg)"", ""map_interpretation"": ""MAP of 110 mmHg is elevated above the normal range (70\u2013100 mmHg), indicating increased mean perfusion pressure consistent with hypertension."", ""pulse_pressure_assessment"": ""Pulse pressure of 60 mmHg is at the upper border of normal/mildly elevated (normal: 40\u201360 mmHg). Values \u226560 mmHg may indicate increased arterial stiffness."", ""medical_advice"": ""Patient has known HTN with persistently elevated BP (150/90 mmHg) and elevated MAP (110 mmHg). Recommend review and optimization of antihypertensive therapy, lifestyle modifications (dietary sodium restriction, weight management, regular aerobic exercise, smoking cessation if applicable), and close follow-up monitoring.""}",[],[],597,252,5.263253450393677,27329,3535,261.13204288482666,0,0,0.0,0,0,0.0,"{
  ""map_value"": 110.0,
  ""pulse_pressure"": 60.0,
  ""map_interpretation"": ""Mean arterial pressure is outside the normal 70-100 mmHg range for healthy patients."",
  ""bp_category"": ""Measured systolic and diastolic blood pressures are within the ranges 140-180 mmHg and 90-120 mmHg, indicating stage 2 hypertension."",
  ""pulse_pressure_assessment"": ""This pulse pressure, being close to 40 mmHg or within the range of 30-60 mmHg, is generally considered healthy."",
  ""medical_advice"": ""Contact a physician as soon as possible!"",
  ""show_pulse_pressure"": true
}"
cardiovascular_system_006,cardiovascular_system_calculators,aortic_valve_area_calculator,ava,0.1,0.9,0.9,True,False,4,5,22808,2081,24889,155.76714611053467,stop,,0,4,[],"{""lvot"": 2.1, ""vti1"": 22.0, ""vti2"": 85.0, ""ava"": 0.89, ""severity"": ""severe""}",[],[],545,60,1.8790299892425537,22263,2021,155.76590943336487,0,0,0.0,0,0,0.0,"{""ava"": 0.9, ""severity"": ""Severe""}"
cardiovascular_system_007,cardiovascular_system_calculators,qtc_calculator,qtc_bazett,0.1,0.5,0.5,True,False,4,5,27335,4050,31385,267.1903119087219,stop,,0,4,[],"{""heart_rate"": 78.0, ""qt_interval"": 0.42, ""rr_interval"": 0.76923, ""qtc_bazett"": 0.47887, ""qtc_fridericia"": 0.45868, ""qtc_framingham"": 0.45554, ""qtc_hodges"": 0.4515}",[],[],554,484,7.021176815032959,26781,3566,267.1873850822449,0,0,0.0,0,0,0.0,"{""qtc_bazett"": 0.5, ""qtc_fridericia"": 0.5, ""qtc_framingham"": 0.5, ""qtc_hodges"": 0.5}"
cardiovascular_system_008,cardiovascular_system_calculators,pvr_calculator_pulmonary_vascular_resistance,pulmonary_vascular_resistance,1.0,408.8888888888889,408.8888888888889,True,False,5,6,35016,6312,41328,423.2718496322632,stop,,0,5,[],"{""pulmonary_vascular_resistance"": 5.11, ""cardiac_output"": 4.5, ""left_arterial_pressure"": 12.0, ""mean_mpap"": 35.0}",[],[],523,57,1.7896771430969238,34493,6255,423.2698287963867,0,0,0.0,0,0,0.0,"{""pulmonary_vascular_resistance"": 408.8888888888889}"
cardiovascular_system_009,cardiovascular_system_calculators,abi_calculator_anklebrachial_index,abi_right,0.1,0.79,0.79,True,False,4,5,24128,2595,26723,165.20661640167236,stop,,0,4,[],"{""abi_right"": 0.79, ""abi_left"": 0.64, ""right_abi_status"": ""Mild PAD"", ""left_abi_status"": ""Moderate PAD"", ""right_abi_warning"": ""ABI 0.71\u20130.90: Mild peripheral arterial disease. Further vascular evaluation recommended."", ""left_abi_warning"": ""ABI 0.51\u20130.70: Moderate peripheral arterial disease. Vascular surgery referral advised.""}",[],[],586,136,3.1079752445220947,23542,2459,165.20165371894836,0,0,0.0,0,0,0.0,"{
  ""abi_right"": 0.79,
  ""abi_left"": 0.64,
  ""right_abi_status"": ""abnormally low"",
  ""left_abi_status"": ""abnormally low"",
  ""right_abi_warning"": ""Your right ABI is abnormally low, which may indicate PAD. Please consult your doctor as soon as possible!"",
  ""left_abi_warning"": ""Your left ABI is abnormally low, which may indicate PAD. Please consult your doctor as soon as possible!""
}"
cardiovascular_system_010,cardiovascular_system_calculators,wells_score_calculator_for_pulmonary_embolism,wells_score,0.1,7.5,7.5,True,False,6,7,54694,5844,60538,476.74434065818787,stop,,0,6,[],"{""wells_score"": 7.5, ""two_level_classification"": ""PE likely"", ""two_level_percentage"": ""28-40%"", ""three_level_classification"": ""High"", ""three_level_percentage"": ""~66%""}",[],[],871,77,2.155531644821167,53823,5767,476.74270939826965,0,0,0.0,0,0,0.0,"{""wells_score"": 7.5, ""two_level_classification"": ""Pulmonary embolism likely"", ""two_level_percentage"": ""50%"", ""three_level_classification"": ""High risk of pulmonary embolism"", ""three_level_percentage"": ""65%""}"
cardiovascular_system_011,cardiovascular_system_calculators,heart_score_calculator,heart_score,0.01,5.0,5.0,True,False,4,5,35686,5369,41055,380.2460787296295,stop,,0,4,[],"{""heart_score"": 6, ""risk_category"": ""high"", ""risk_percentage"": ""65%""}",[],[],661,42,1.7568259239196777,35025,5327,380.2436492443085,0,0,0.0,0,0,0.0,"{""heart_score"": 5, ""risk_category"": ""Moderate-risk patient"", ""risk_percentage"": ""12%-16.6%""}"
diabetes_001,diabetes_calculators,blood_sugar_converter,glucose_mg_dl,1.0,129.731,129.731,True,False,4,5,20841,2541,23382,158.6927318572998,stop,,0,4,[],"{""glucose_mg_dl"": 129.73, ""glucose_mmol_l"": 7.2, ""conversion_factor"": 18.0182, ""input_unit"": ""mmol/L"", ""output_unit"": ""mg/dL""}",[],[],526,79,1.7162816524505615,20315,2462,158.6891839504242,0,0,0.0,0,0,0.0,"{
  ""glucose_mg_dl"": 129.731,
  ""glucose_mmol_l"": 7.2,
  ""conversion_factor"": 18.0182,
  ""input_unit"": ""mmol/L"",
  ""output_unit"": ""mg/dL""
}"
diabetes_002,diabetes_calculators,diabetes_risk_calculator,diabetes_risk,0.01,55.17542519070031,55.17542519070031,True,False,5,6,28312,3939,32251,275.4772758483887,stop,,0,5,[],"{""diabetes_risk"": 26.0, ""bmi"": 27.97}",[],[],1540,54,3.3268630504608154,26772,3885,275.4757459163666,0,0,0.0,0,0,0.0,"{""diabetes_risk"": 55.17542519070031, ""bmi"": 27.968016063681024, ""risk_score"": 0.20776112445767225}"
diabetes_003,diabetes_calculators,a1c_calculator_hemoglobin_a1c_to_average_blood_sugar,average_blood_sugar,1.0,159.9,159.9,True,False,4,5,26861,4634,31495,292.440881729126,stop,,0,4,[],"{""hemoglobin_A1c"": 7.2, ""average_blood_sugar"": 160, ""diabetes_status"": ""Diabetes"", ""result_message"": ""HbA1c of 7.2% corresponds to an estimated average blood glucose (eAG) of approximately 160 mg/dL. This value is in the diabetic range (HbA1c \u2265 6.5%). While it is above the general target of <7.0% recommended by the ADA for most adults with diabetes, it is close to target. Continued monitoring, medication adherence, dietary management, and regular physical activity are advised. Please consult your healthcare provider for personalized guidance.""}",[],[],504,174,4.485072374343872,26357,4460,292.4388942718506,0,0,0.0,0,0,0.0,"{
  ""average_blood_sugar"": 159.9,
  ""hemoglobin_A1c"": 7.2,
  ""diabetes_status"": ""Diabetic"",
  ""result_message"": ""Your result is 7.2%. This result means that you are diabetic. Contact a medical doctor as soon as possible.""
}"
